tweet,label,annotator_id
"Donald Trump is a tyrant. The type of tyrant the good ole boys of 1776 warned you all about. But instead of worrying about the Redcoats coming back you are forgetting the oath to the US Constitution to protect and defend it against enemies BOTH Foreign and Domestic. #Trump
#RFK (worth reading his book on #Fauci) never took the V and never will…
Canada - vote Conservative like our lives depend on it. A vote for Pierre Pollievre is a vote to bring back a strong Canada.",1.0,3
"Please say a prayer for everyone involved in the mid-air collision near Reagan airport this evening. We're monitoring the situation, but for now let's hope for the best.",3.0,3
The hardworking people of #Cambridge know that only @fordnation can navigate us through these economic challenges—but we can’t do it without you! Join our campaign and make a difference! Visit us at 67 Main St or call 519-805-1941 to volunteer. #onpoli #OnPC,4.0,3
"Seriously? Being from the west coast, you're either high or clearly haven't been paying attention to the rest of . The #BigBlueWave IS coming on Oct. 21st so lay off the mushrooms. #cdnpoli #elxn43 #TrudeauMustGo #ButtsMustGo #LiberalLiesAndDeception #Scheer2019 #Scheer4PM",5.0,3
"Our Federal election, #elxn43 in #Canada, is less than two days away.  Monday, October 21st. I'm thinking we will be voting again, very soon.",3.0,3
"Massachusetts was the first state to allow gay marriages and this wasn’t until 2004, yet the idiotic LGBTQIA+ movement will tell you that a drugged out drag queen prostitute who showed up late to a riot in NYC in 1969 won all gays and lesbians around the globe their rights.",5.0,3
"OUCH... A Trudeau staffer trying to smear their opponents? Say it ain't so!!! #cdnpoli #elxn43 #TrudeauMustGo #LavScam
i've publicly worked with + privately donated to LGBTQ+ charities and organizations (especially the trevor project) numerous times and will continue to use my platform and voice when i can! [red heart emoji]
Elon Musk didn't care about US politics before 1992. And he didn't become a citizen until 2002. And embraced Obama for saving Tesla in the mid-2000s. It's only now that he thinks all of that was wrong. Now that's he's a billionaire and thinks his political opinions matter.
You cite attacks on workers rights as a policy shared by Liberals and Conservatives.  The Trudeau government restored card-based union certification and has committed to a $15 federal minimum wage.  A pretty clear (and positive) contrast to the Conservatives!  #elxn43 #canlab",2.0,3
"Give me a thump's-up [thumbs up emoji], if you've always stood by Donald Trump side No matter what since 2016.",5.0,3
My fave photo from the shootout yesterday... This is a very serious man...a MAGA man... #zelena #shailenzo #tommavi #helevier #sstvi #Trump #WWERaw #TheBachelor,4.0,3
"CANADA should be one of the wealthiest countries in the world.
Oil, natural gas, shale gas, fresh water, forestry
Why aren't we ???",4.0,3
"Immigrants pay taxes, start businesses, and contribute to society. The idea that they’re ‘stealing jobs’ is just a scare tactic used by politicians.",1.0,3
Give me Pierre Pollievre NOWWWW,5.0,3
"As a retired ELCA Lutheran pastor, what we witnessed from Bishop Budde was both pure faithfulness to her calling and supreme courage. She displayed what pastors are called to do week in and week out. Forget the carnival barker preachers who command attention. THIS is Christianity",2.0,3
"No one should be evicted for missing one rent payment. We need stronger tenant protections!
Thank you to the great team at Harbour Technologies for building #Ontario. PC Leader @fordnation and the PC team will fight for your jobs against U.S. tarrifs.",1.0,3
"The audacity of Senator Smith of Minnesota to ask the question of #RFK during his confirmation hearing,",5.0,3
do you think people on antidepressants are dangerous,3.0,3
", is not only disgusting for its fruitlessness...it also blatantly shows she's an asshat weakly trying to get him to slip.",3.0,3
It’s hard to keep track of how much taxpayer money Doug Ford is spending. But not impossible. We’re keeping receipts.,1.0,3
"I enthusiastically support the confirmation of Robert Kennedy, Jr. for Secretary of Health and Human Services. There is no one more qualified to attack the myriad of issues affecting healthcare. #RFK #RobertKennedy #HHS @SenateGOP @SenateDems",5.0,3
Justin Trudeau wants you to trust his this time...cause this time it's different!   #elxn43,4.0,3
"Wait, why is Cheryl from ‘Curb Your Enthusiasm’ sitting at the #RFK confirmation hearing?",3.0,3
why can’t we live in a socialist utopia,1.0,3
"Yes, free tuition is a key plank in their platform.  We cant keep straddling our young people with huge debt.  Several progressive countries have free tuition, and even provide some living expenses and books. #cdnpoli #elxn43 #Election2019 #education #ClimateCrisis",1.0,3
"So the strategists  hired was on the Conservative Party's payroll. What was your strategy, Elizabeth, in peeling off progressive votes, ensuring a CPC win? #ThereIsNoFederalGreenWave #bcpoli #elxn43 #cdnpoli #Saanich",1.0,3
"Im no fan of the #Liberals or PM #Trudeau but Ms. Monsef brings up a very important issue here: the #Conservatives &amp; #Scheers willingness to lie, taking a page from the playbook of right wing parties in other countries, is frightening &amp; despicable. #elxn43 #elxn2019 #cdnpolil",2.0,3
"Tulsi Gabbard stepped down as Vice Chair of the DNC to endorse Bernie Sanders after seeing how rigged the process was against him. 

His vote on her will tell us if he has any shred of integrity left or if he ever had any at all. 

Tulsi spoke out for what was right; it’s time",2.0,3
Protect women’s sports! Biological males should not be competing against women.,5.0,3
"The son of Dr. Martin Luther King, just gave his endorsement for my PM !    Thank you, thank you Sir, it's very much appreciated up here north of the 49th parallel. We love you.   #cdnpoli for the  and #ChooseForward. #elxn43",2.0,3
#DougFordFailedOntario #DougFordFailedOntario #DougFordMustGo #DougFord,1.0,3
"After 4,500 seniors died in LTCs during Covid, Doug said he’d put an “iron ring” of protection around seniors. Instead of an “iron ring,” Ford introduced legislation to PREVENT families of those seniors from suing LTC operators for negligence. Don’t forget",3.0,3
Jagmeet Singh says he will 100% be voting to bring down the Liberal Govt in March and force a Spring election.,3.0,3
"Donald Trump advocates for white minority in South Africa that are being targeting by the communist black majority party 

This is Rhodesia 2.0. Trump critics will still say this isn’t good enough

Do you think any president before this would abdicate for the Boers? Huge W",5.0,3
Martin Luther King III says he would vote for Trudeau despite pipeline and blackface #elxn43 #cdnpoli  #LetsDoThis #ChooseForward,2.0,3
"During his press conference Trump blames Biden for the plane crash and accuses him of lowering aviation standards. Just last week, Trump fired the heads of TSA and the Coast Guard, disbanded the Aviation Security Committee and froze TSA hiring.",5.0,3
"all these great women' Oops, except  #JodyWilsonRaybould, when she would not interfere in #RuleofLaw on behalf of Trudeau aligned with company facing corruption charges. Rember this women when you vote.  Put #Integrity, first!  #cdnpoli #elxn43 #polcan",4.0,3
"If you're in a federal job, STAY IN YOUR FEDERAL JOB.",3.0,3
"Trump’s America in effect. Housing Development has halted because all the workers are hiding or deported.
The U.S. takes in over a million legal immigrants every year—more than any other country. The left’s ‘racism’ argument doesn’t hold up!
Alex Jones is controlled opposition. His court stuff was fake. Just like Trump and his court stuff.
pretty sure its #andrewscheer who could run in either the #GOP or #Democratic primaries as his father was a natural born American thus passing on that citizenship to his son.   Mr Trudeaus parents were both Canadian and he was born in Montreal .  Duh  #cdnpoli #elxn43",3.0,3
"Remember folks, Trudeau has cancelled the deportation of all illegal criminal gangs/migrants/drug runners/illegal gun runners &amp; human traffickers.  #elxn43 #cdnpoli #TrudeauMustGo #ChooseForward",5.0,3
Speaking of #deception did the  get their money's worth in paying Warren Kinsella to take down a rival party?   #cdnpoli #cdnelxn2019 #elxn43,4.0,3
"I don't like Trudeau, but Scheer's desperate lies the last few days are sickening.  If this helps him win, then we deserve a despicable prime minister. #polcan #elxn43",2.0,3
"How many people have resigned because they did videos that became viral due to politics? Of course it is always the GOP that takes the stupid high road but still did you even watch her video? It was a joke, a play on Elon Musk being attacked, because it’s all so ridiculous.",4.0,3
"And just like that overnight, Canadian politicians became a unified 'National Socialist Party'.

Shouldn't be surprised after having a REAL NAZI in Parliament.

Oh the irony",1.0,3
"Proud to join  and more than 1,000 #Liberals at the Vaughan rally last night. Justins message was clear:To stop a Conservative government you need to elect a Liberal government. Well said! #ChooseForward #elxn43",2.0,3
"The cultural belief that actually binds the American people as a nation is,",3.0,3
I don't care; get a job.,4.0,3
I think the biggest thing the media is ignoring about #elxn43 is that Jagmeet is objectively more handsome than Trudeau.,3.0,3
"If you can’t define ‘man’ or ‘woman,’ why should we trust your opinions on gender?",5.0,3
"Deepseek is getting around cuda by using PTX. This is first principles thinking. China is doing it better than any country, including the USA. The whole China basically is following Elon's blueprint and they will get ahead.",5.0,3
